transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file,transaction_ts,quantity_num,unit_price_num
T000217,S004,C012,P021,4,10000,2026-08-01 09:26:29,sales_2026_08_01.csv,2026-08-01 09:26:29,4,10000.0
T000218,S003,C053,P016,2,95000,2026-08-01 09:21:40,sales_2026_08_01.csv,2026-08-01 09:21:40,2,95000.0
T000219,S003,C086,P011,3,75000,2026-08-01 18:12:11,sales_2026_08_01.csv,2026-08-01 18:12:11,3,75000.0
T000220,S002,C043,P004,1,25000,2026-08-01 12:22:24,sales_2026_08_01.csv,2026-08-01 12:22:24,1,25000.0
T000221,S004,C037,P014,4,7000,2026-08-01 11:18:37,sales_2026_08_01.csv,2026-08-01 11:18:37,4,7000.0
T000222,S004,C098,P022,1,18000,2026-08-01 13:22:27,sales_2026_08_01.csv,2026-08-01 13:22:27,1,18000.0
T000223,S001,C059,P018,3,25000,2026-08-01 15:17:29,sales_2026_08_01.csv,2026-08-01 15:17:29,3,25000.0
T000224,S003,C033,P003,2,15000,2026-08-01 18:30:42,sales_2026_08_01.csv,2026-08-01 18:30:42,2,15000.0
T000225,S001,C099,P011,3,75000,2026-08-01 11:09:03,sales_2026_08_01.csv,2026-08-01 11:09:03,3,75000.0
T000226,S005,C001,P013,4,35000,2026-08-01 18:10:22,sales_2026_08_01.csv,2026-08-01 18:10:22,4,35000.0
T000227,S005,C060,P022,2,18000,2026-08-01 08:16:24,sales_2026_08_01.csv,2026-08-01 08:16:24,2,18000.0
T000228,S001,C025,P014,3,7000,2026-08-01 14:06:25,sales_2026_08_01.csv,2026-08-01 14:06:25,3,7000.0
T000229,S003,C080,P017,1,85000,2026-08-01 14:58:25,sales_2026_08_01.csv,2026-08-01 14:58:25,1,85000.0
T000230,S004,C081,P025,4,210000,2026-08-01 09:09:53,sales_2026_08_01.csv,2026-08-01 09:09:53,4,210000.0
T000231,S001,C027,P015,3,30000,2026-08-01 09:32:37,sales_2026_08_01.csv,2026-08-01 09:32:37,3,30000.0
T000232,S005,C017,P009,3,45000,2026-08-01 12:36:36,sales_2026_08_01.csv,2026-08-01 12:36:36,3,45000.0
T000233,S003,C057,P030,1,50000,2026-08-01 18:37:42,sales_2026_08_01.csv,2026-08-01 18:37:42,1,50000.0
T000234,S004,C016,P029,1,32000,2026-08-01 14:33:23,sales_2026_08_01.csv,2026-08-01 14:33:23,1,32000.0
T000235,S005,C031,P001,1,450000,2026-08-01 18:15:47,sales_2026_08_01.csv,2026-08-01 18:15:47,1,450000.0
T000236,S002,C040,P023,3,22000,2026-08-01 16:50:52,sales_2026_08_01.csv,2026-08-01 16:50:52,3,22000.0
T000237,S001,C071,P018,2,25000,2026-08-01 13:08:28,sales_2026_08_01.csv,2026-08-01 13:08:28,2,25000.0
T000238,S001,C029,P014,3,7000,2026-08-01 16:37:56,sales_2026_08_01.csv,2026-08-01 16:37:56,3,7000.0
T000239,S001,C060,P027,4,18000,2026-08-01 08:11:46,sales_2026_08_01.csv,2026-08-01 08:11:46,4,18000.0
T000240,S002,C064,P004,3,25000,2026-08-01 09:12:02,sales_2026_08_01.csv,2026-08-01 09:12:02,3,25000.0
T000241,S003,C066,P030,2,50000,2026-08-01 17:07:25,sales_2026_08_01.csv,2026-08-01 17:07:25,2,50000.0
T000242,S003,C054,P023,2,22000,2026-08-01 16:45:53,sales_2026_08_01.csv,2026-08-01 16:45:53,2,22000.0
T000243,S004,C061,P027,2,18000,2026-08-01 10:33:32,sales_2026_08_01.csv,2026-08-01 10:33:32,2,18000.0
T000244,S004,C071,P008,2,390000,2026-08-01 13:50:18,sales_2026_08_01.csv,2026-08-01 13:50:18,2,390000.0
T000245,S004,C025,P005,4,120000,2026-08-01 14:39:58,sales_2026_08_01.csv,2026-08-01 14:39:58,4,120000.0
T000246,S005,C066,P030,4,50000,2026-08-01 17:32:42,sales_2026_08_01.csv,2026-08-01 17:32:42,4,50000.0
T000247,S002,C009,P024,4,40000,2026-08-01 14:38:03,sales_2026_08_01.csv,2026-08-01 14:38:03,4,40000.0
T000248,S004,C044,P009,2,45000,2026-08-01 12:32:17,sales_2026_08_01.csv,2026-08-01 12:32:17,2,45000.0
T000249,S005,C035,P030,1,50000,2026-08-01 12:06:57,sales_2026_08_01.csv,2026-08-01 12:06:57,1,50000.0
T000250,S001,C037,P027,4,18000,2026-08-01 12:41:04,sales_2026_08_01.csv,2026-08-01 12:41:04,4,18000.0
T000251,S003,C076,P024,1,40000,2026-08-01 15:10:16,sales_2026_08_01.csv,2026-08-01 15:10:16,1,40000.0
T000252,S004,C020,P019,4,55000,2026-08-01 17:32:32,sales_2026_08_01.csv,2026-08-01 17:32:32,4,55000.0
T000253,S005,C062,P015,2,30000,2026-08-01 12:59:34,sales_2026_08_01.csv,2026-08-01 12:59:34,2,30000.0
T000254,S003,C071,P012,3,12000,2026-08-01 10:43:34,sales_2026_08_01.csv,2026-08-01 10:43:34,3,12000.0
T000255,S005,C049,P025,2,210000,2026-08-01 10:36:11,sales_2026_08_01.csv,2026-08-01 10:36:11,2,210000.0
T000256,S003,C025,P015,4,30000,2026-08-01 16:12:22,sales_2026_08_01.csv,2026-08-01 16:12:22,4,30000.0
T000257,S002,C074,P023,4,22000,2026-08-01 16:58:56,sales_2026_08_01.csv,2026-08-01 16:58:56,4,22000.0
T000258,S002,C100,P013,4,35000,2026-08-01 09:09:29,sales_2026_08_01.csv,2026-08-01 09:09:29,4,35000.0
T000259,S001,C041,P014,4,7000,2026-08-01 08:43:55,sales_2026_08_01.csv,2026-08-01 08:43:55,4,7000.0
T000260,S004,C091,P024,2,40000,2026-08-01 14:32:19,sales_2026_08_01.csv,2026-08-01 14:32:19,2,40000.0
T000261,S004,C050,P030,2,50000,2026-08-01 09:36:28,sales_2026_08_01.csv,2026-08-01 09:36:28,2,50000.0
T000262,S002,C064,P022,1,18000,2026-08-01 17:04:16,sales_2026_08_01.csv,2026-08-01 17:04:16,1,18000.0
T000263,S002,C065,P002,2,520000,2026-08-01 11:24:49,sales_2026_08_01.csv,2026-08-01 11:24:49,2,520000.0
T000264,S003,C013,P019,4,55000,2026-08-01 09:34:57,sales_2026_08_01.csv,2026-08-01 09:34:57,4,55000.0
T000265,S004,C013,P028,4,28000,2026-08-01 18:07:50,sales_2026_08_01.csv,2026-08-01 18:07:50,4,28000.0
T000266,S004,C002,P017,3,85000,2026-08-01 09:49:15,sales_2026_08_01.csv,2026-08-01 09:49:15,3,85000.0
T000267,S002,C053,P024,1,40000,2026-08-01 11:07:54,sales_2026_08_01.csv,2026-08-01 11:07:54,1,40000.0
T000268,S002,C010,P028,3,28000,2026-08-01 09:41:23,sales_2026_08_01.csv,2026-08-01 09:41:23,3,28000.0
T000269,S003,C044,P016,2,95000,2026-08-01 09:16:13,sales_2026_08_01.csv,2026-08-01 09:16:13,2,95000.0
T000270,S004,C084,P020,3,180000,2026-08-01 08:13:57,sales_2026_08_01.csv,2026-08-01 08:13:57,3,180000.0
T000271,S003,C087,P003,3,15000,2026-08-01 08:36:33,sales_2026_08_01.csv,2026-08-01 08:36:33,3,15000.0
T000272,S005,C049,P028,1,28000,2026-08-01 09:55:15,sales_2026_08_01.csv,2026-08-01 09:55:15,1,28000.0
T000273,S004,C070,P011,4,75000,2026-08-01 08:35:13,sales_2026_08_01.csv,2026-08-01 08:35:13,4,75000.0
T000274,S005,C009,P002,2,520000,2026-08-01 14:30:09,sales_2026_08_01.csv,2026-08-01 14:30:09,2,520000.0
T000275,S003,C030,P008,3,390000,2026-08-01 15:29:16,sales_2026_08_01.csv,2026-08-01 15:29:16,3,390000.0
T000276,S001,C056,P024,4,40000,2026-08-01 12:19:47,sales_2026_08_01.csv,2026-08-01 12:19:47,4,40000.0
T000277,S001,C057,P004,4,25000,2026-08-01 11:29:52,sales_2026_08_01.csv,2026-08-01 11:29:52,4,25000.0
T000278,S003,C004,P006,4,280000,2026-08-01 13:32:59,sales_2026_08_01.csv,2026-08-01 13:32:59,4,280000.0
T000279,S003,C008,P002,3,520000,2026-08-01 17:37:30,sales_2026_08_01.csv,2026-08-01 17:37:30,3,520000.0
T000280,S003,C048,P010,4,8000,2026-08-01 17:21:44,sales_2026_08_01.csv,2026-08-01 17:21:44,4,8000.0
T000281,S002,C032,P014,3,7000,2026-08-01 08:28:41,sales_2026_08_01.csv,2026-08-01 08:28:41,3,7000.0
T000282,S004,C073,P017,2,85000,2026-08-01 09:59:47,sales_2026_08_01.csv,2026-08-01 09:59:47,2,85000.0
T000283,S002,C022,P022,4,18000,2026-08-01 10:36:15,sales_2026_08_01.csv,2026-08-01 10:36:15,4,18000.0
T000284,S001,C079,P006,1,280000,2026-08-01 10:44:35,sales_2026_08_01.csv,2026-08-01 10:44:35,1,280000.0
T000285,S004,C080,P028,3,28000,2026-08-01 14:17:00,sales_2026_08_01.csv,2026-08-01 14:17:00,3,28000.0
T000286,S002,C064,P022,4,18000,2026-08-01 12:34:43,sales_2026_08_01.csv,2026-08-01 12:34:43,4,18000.0
T000287,S005,C019,P030,2,50000,2026-08-01 08:32:30,sales_2026_08_01.csv,2026-08-01 08:32:30,2,50000.0
T000288,S004,C082,P008,1,390000,2026-08-01 12:06:35,sales_2026_08_01.csv,2026-08-01 12:06:35,1,390000.0
T000289,S004,C033,P009,4,45000,2026-08-01 13:45:40,sales_2026_08_01.csv,2026-08-01 13:45:40,4,45000.0
T000290,S001,C060,P022,4,18000,2026-08-01 09:07:06,sales_2026_08_01.csv,2026-08-01 09:07:06,4,18000.0
T000291,S003,C087,P029,1,32000,2026-08-01 17:10:04,sales_2026_08_01.csv,2026-08-01 17:10:04,1,32000.0
T000292,S002,C010,P018,1,25000,2026-08-01 08:34:17,sales_2026_08_01.csv,2026-08-01 08:34:17,1,25000.0
T000293,S003,C076,P015,2,30000,2026-08-01 18:10:23,sales_2026_08_01.csv,2026-08-01 18:10:23,2,30000.0
T000294,S004,C089,P010,3,8000,2026-08-01 09:05:24,sales_2026_08_01.csv,2026-08-01 09:05:24,3,8000.0
T000295,S004,C039,P009,4,45000,2026-08-01 17:16:45,sales_2026_08_01.csv,2026-08-01 17:16:45,4,45000.0
T000296,S004,C062,P007,4,165000,2026-08-01 17:55:45,sales_2026_08_01.csv,2026-08-01 17:55:45,4,165000.0
T000297,S002,C049,P004,1,25000,2026-08-01 18:46:30,sales_2026_08_01.csv,2026-08-01 18:46:30,1,25000.0
T000298,S003,C074,P019,2,55000,2026-08-01 16:49:20,sales_2026_08_01.csv,2026-08-01 16:49:20,2,55000.0
T000299,S003,C003,P010,3,8000,2026-08-01 16:34:27,sales_2026_08_01.csv,2026-08-01 16:34:27,3,8000.0
T000300,S004,C036,P027,3,18000,2026-08-01 15:04:02,sales_2026_08_01.csv,2026-08-01 15:04:02,3,18000.0
T000301,S005,C088,P001,3,450000,2026-08-01 16:34:08,sales_2026_08_01.csv,2026-08-01 16:34:08,3,450000.0
T000302,S001,C078,P025,3,210000,2026-08-01 09:28:48,sales_2026_08_01.csv,2026-08-01 09:28:48,3,210000.0
T000303,S004,C037,P024,4,40000,2026-08-01 13:53:48,sales_2026_08_01.csv,2026-08-01 13:53:48,4,40000.0
T000304,S002,C078,P025,2,210000,2026-08-01 13:39:23,sales_2026_08_01.csv,2026-08-01 13:39:23,2,210000.0
T000305,S003,C029,P026,4,30000,2026-08-01 17:25:59,sales_2026_08_01.csv,2026-08-01 17:25:59,4,30000.0
T000306,S002,C080,P021,4,10000,2026-08-01 13:05:26,sales_2026_08_01.csv,2026-08-01 13:05:26,4,10000.0
T000307,S002,C081,P009,4,45000,2026-08-01 12:14:09,sales_2026_08_01.csv,2026-08-01 12:14:09,4,45000.0
T000308,S001,C040,P004,3,25000,2026-08-01 15:02:06,sales_2026_08_01.csv,2026-08-01 15:02:06,3,25000.0
T000309,S004,C005,P026,1,30000,2026-08-01 10:55:51,sales_2026_08_01.csv,2026-08-01 10:55:51,1,30000.0
T000310,S003,C094,P019,1,55000,2026-08-01 09:32:14,sales_2026_08_01.csv,2026-08-01 09:32:14,1,55000.0
T000311,S001,C038,P005,2,120000,2026-08-01 13:15:23,sales_2026_08_01.csv,2026-08-01 13:15:23,2,120000.0
T000312,S004,C023,P011,1,75000,2026-08-01 12:35:08,sales_2026_08_01.csv,2026-08-01 12:35:08,1,75000.0
T000313,S002,C070,P007,3,165000,2026-08-01 10:33:29,sales_2026_08_01.csv,2026-08-01 10:33:29,3,165000.0
T000314,S003,C068,P029,2,32000,2026-08-01 12:02:33,sales_2026_08_01.csv,2026-08-01 12:02:33,2,32000.0
T000315,S003,C022,P017,3,85000,2026-08-01 12:01:49,sales_2026_08_01.csv,2026-08-01 12:01:49,3,85000.0
T000316,S004,C038,P009,3,45000,2026-08-01 11:36:08,sales_2026_08_01.csv,2026-08-01 11:36:08,3,45000.0
T000317,S003,C015,P024,2,40000,2026-08-01 12:10:26,sales_2026_08_01.csv,2026-08-01 12:10:26,2,40000.0
T000318,S001,C019,P015,1,30000,2026-08-01 15:32:35,sales_2026_08_01.csv,2026-08-01 15:32:35,1,30000.0
T000319,S002,C087,P025,1,210000,2026-08-01 11:15:56,sales_2026_08_01.csv,2026-08-01 11:15:56,1,210000.0
T000320,S004,C072,P024,4,40000,2026-08-01 18:26:14,sales_2026_08_01.csv,2026-08-01 18:26:14,4,40000.0
T000321,S001,C051,P012,3,12000,2026-08-01 18:04:47,sales_2026_08_01.csv,2026-08-01 18:04:47,3,12000.0
T000322,S003,C069,P001,4,450000,2026-08-01 13:17:24,sales_2026_08_01.csv,2026-08-01 13:17:24,4,450000.0
T000323,S004,C048,P004,4,25000,2026-08-01 11:36:43,sales_2026_08_01.csv,2026-08-01 11:36:43,4,25000.0
T000324,S003,C075,P022,2,18000,2026-08-01 13:53:23,sales_2026_08_01.csv,2026-08-01 13:53:23,2,18000.0
T000325,S003,C014,P013,4,35000,2026-08-01 17:20:02,sales_2026_08_01.csv,2026-08-01 17:20:02,4,35000.0
T000326,S002,C061,P022,2,18000,2026-08-01 15:10:42,sales_2026_08_01.csv,2026-08-01 15:10:42,2,18000.0
T000327,S005,C072,P001,1,450000,2026-08-01 16:50:53,sales_2026_08_01.csv,2026-08-01 16:50:53,1,450000.0
T000328,S005,C029,P011,3,75000,2026-08-01 13:51:35,sales_2026_08_01.csv,2026-08-01 13:51:35,3,75000.0
T000329,S001,C082,P021,4,10000,2026-08-01 14:57:43,sales_2026_08_01.csv,2026-08-01 14:57:43,4,10000.0
T000330,S004,C090,P027,1,18000,2026-08-01 11:10:10,sales_2026_08_01.csv,2026-08-01 11:10:10,1,18000.0
T000331,S004,C015,P010,1,8000,2026-08-01 16:05:01,sales_2026_08_01.csv,2026-08-01 16:05:01,1,8000.0
T000332,S001,C005,P005,1,120000,2026-08-01 10:13:35,sales_2026_08_01.csv,2026-08-01 10:13:35,1,120000.0
T000333,S004,C015,P010,3,8000,2026-08-01 15:38:34,sales_2026_08_01.csv,2026-08-01 15:38:34,3,8000.0
T000334,S002,C069,P004,3,25000,2026-08-01 17:28:04,sales_2026_08_01.csv,2026-08-01 17:28:04,3,25000.0
T000335,S004,C059,P005,4,120000,2026-08-01 09:27:11,sales_2026_08_01.csv,2026-08-01 09:27:11,4,120000.0
T000336,S005,C054,P012,4,12000,2026-08-01 14:45:29,sales_2026_08_01.csv,2026-08-01 14:45:29,4,12000.0
T000337,S002,C054,P019,3,55000,2026-08-01 09:02:45,sales_2026_08_01.csv,2026-08-01 09:02:45,3,55000.0
T000338,S001,C063,P021,3,10000,2026-08-01 15:58:58,sales_2026_08_01.csv,2026-08-01 15:58:58,3,10000.0
T000339,S004,C036,P020,3,180000,2026-08-01 08:55:45,sales_2026_08_01.csv,2026-08-01 08:55:45,3,180000.0
T000340,S003,C028,P002,3,520000,2026-08-01 18:17:43,sales_2026_08_01.csv,2026-08-01 18:17:43,3,520000.0
T000341,S004,C031,P015,3,30000,2026-08-01 09:30:41,sales_2026_08_01.csv,2026-08-01 09:30:41,3,30000.0
T000342,S003,C013,P028,4,28000,2026-08-01 18:32:51,sales_2026_08_01.csv,2026-08-01 18:32:51,4,28000.0
T000343,S003,C070,P022,1,18000,2026-08-01 16:48:35,sales_2026_08_01.csv,2026-08-01 16:48:35,1,18000.0
T000344,S003,C008,P029,2,32000,2026-08-01 14:31:49,sales_2026_08_01.csv,2026-08-01 14:31:49,2,32000.0
T000345,S003,C025,P013,2,35000,2026-08-01 16:36:31,sales_2026_08_01.csv,2026-08-01 16:36:31,2,35000.0
T000346,S004,C012,P004,4,25000,2026-08-01 16:44:46,sales_2026_08_01.csv,2026-08-01 16:44:46,4,25000.0
T000347,S002,C083,P022,4,18000,2026-08-01 18:24:22,sales_2026_08_01.csv,2026-08-01 18:24:22,4,18000.0
T000348,S005,C003,P021,1,10000,2026-08-01 10:47:13,sales_2026_08_01.csv,2026-08-01 10:47:13,1,10000.0
T000349,S003,C032,P002,3,520000,2026-08-01 14:29:27,sales_2026_08_01.csv,2026-08-01 14:29:27,3,520000.0
T000350,S005,C027,P005,1,120000,2026-08-01 09:02:43,sales_2026_08_01.csv,2026-08-01 09:02:43,1,120000.0
T000351,S005,C027,P003,3,15000,2026-08-01 14:46:40,sales_2026_08_01.csv,2026-08-01 14:46:40,3,15000.0
T000352,S002,C030,P019,1,55000,2026-08-01 09:53:03,sales_2026_08_01.csv,2026-08-01 09:53:03,1,55000.0
T000353,S002,C077,P011,1,75000,2026-08-01 14:12:52,sales_2026_08_01.csv,2026-08-01 14:12:52,1,75000.0
T000354,S003,C019,P001,1,450000,2026-08-01 14:17:48,sales_2026_08_01.csv,2026-08-01 14:17:48,1,450000.0
T000355,S005,C033,P005,2,120000,2026-08-01 13:07:33,sales_2026_08_01.csv,2026-08-01 13:07:33,2,120000.0
T000356,S002,C015,P026,3,30000,2026-08-01 13:44:56,sales_2026_08_01.csv,2026-08-01 13:44:56,3,30000.0
T000357,S001,C017,P022,3,18000,2026-08-01 16:24:11,sales_2026_08_01.csv,2026-08-01 16:24:11,3,18000.0
T000358,S003,C031,P001,4,450000,2026-08-01 16:47:30,sales_2026_08_01.csv,2026-08-01 16:47:30,4,450000.0
T000359,S003,C003,P019,3,55000,2026-08-01 13:24:49,sales_2026_08_01.csv,2026-08-01 13:24:49,3,55000.0
T000360,S003,C007,P006,1,280000,2026-08-01 14:35:43,sales_2026_08_01.csv,2026-08-01 14:35:43,1,280000.0
T000361,S004,C068,P005,1,120000,2026-08-01 18:14:36,sales_2026_08_01.csv,2026-08-01 18:14:36,1,120000.0
T000362,S001,C061,P004,4,25000,2026-08-01 09:19:01,sales_2026_08_01.csv,2026-08-01 09:19:01,4,25000.0
T000363,S003,C066,P015,4,30000,2026-08-01 09:17:17,sales_2026_08_01.csv,2026-08-01 09:17:17,4,30000.0
T000364,S001,C058,P019,3,55000,2026-08-01 08:57:53,sales_2026_08_01.csv,2026-08-01 08:57:53,3,55000.0
T000365,S002,C079,P017,2,85000,2026-08-01 15:14:11,sales_2026_08_01.csv,2026-08-01 15:14:11,2,85000.0
T000366,S005,C039,P002,3,520000,2026-08-01 12:36:16,sales_2026_08_01.csv,2026-08-01 12:36:16,3,520000.0
T000367,S001,C008,P015,4,30000,2026-08-01 16:31:03,sales_2026_08_01.csv,2026-08-01 16:31:03,4,30000.0
T000368,S004,C055,P016,1,95000,2026-08-01 15:23:00,sales_2026_08_01.csv,2026-08-01 15:23:00,1,95000.0
T000369,S001,C063,P022,3,18000,2026-08-01 11:40:12,sales_2026_08_01.csv,2026-08-01 11:40:12,3,18000.0
T000370,S004,C010,P023,3,22000,2026-08-01 17:52:55,sales_2026_08_01.csv,2026-08-01 17:52:55,3,22000.0
T000371,S001,C042,P029,4,32000,2026-08-01 16:23:16,sales_2026_08_01.csv,2026-08-01 16:23:16,4,32000.0
T000372,S002,C009,P020,3,180000,2026-08-01 10:58:33,sales_2026_08_01.csv,2026-08-01 10:58:33,3,180000.0
T000373,S003,C080,P005,4,120000,2026-08-01 12:00:22,sales_2026_08_01.csv,2026-08-01 12:00:22,4,120000.0
T000374,S005,C071,P021,3,10000,2026-08-01 11:27:31,sales_2026_08_01.csv,2026-08-01 11:27:31,3,10000.0
T000375,S003,C049,P023,2,22000,2026-08-01 09:44:01,sales_2026_08_01.csv,2026-08-01 09:44:01,2,22000.0
T000376,S005,C038,P020,4,180000,2026-08-01 09:37:32,sales_2026_08_01.csv,2026-08-01 09:37:32,4,180000.0
T000377,S005,C078,P015,1,30000,2026-08-01 18:17:50,sales_2026_08_01.csv,2026-08-01 18:17:50,1,30000.0
T000378,S001,C090,P014,3,7000,2026-08-01 12:49:00,sales_2026_08_01.csv,2026-08-01 12:49:00,3,7000.0
T000379,S005,C093,P004,3,25000,2026-08-01 12:12:59,sales_2026_08_01.csv,2026-08-01 12:12:59,3,25000.0
T000380,S002,C056,P028,1,28000,2026-08-01 16:01:35,sales_2026_08_01.csv,2026-08-01 16:01:35,1,28000.0
T000381,S002,C053,P015,1,30000,2026-08-01 14:04:58,sales_2026_08_01.csv,2026-08-01 14:04:58,1,30000.0
T000382,S004,C052,P011,4,75000,2026-08-01 18:17:51,sales_2026_08_01.csv,2026-08-01 18:17:51,4,75000.0
T000383,S001,C041,P014,2,7000,2026-08-01 16:34:59,sales_2026_08_01.csv,2026-08-01 16:34:59,2,7000.0
T000384,S003,C086,P014,3,7000,2026-08-01 13:16:23,sales_2026_08_01.csv,2026-08-01 13:16:23,3,7000.0
T000385,S003,C020,P009,1,45000,2026-08-01 12:08:23,sales_2026_08_01.csv,2026-08-01 12:08:23,1,45000.0
T000386,S004,C009,P022,3,18000,2026-08-01 18:51:10,sales_2026_08_01.csv,2026-08-01 18:51:10,3,18000.0
T000387,S001,C012,P003,1,15000,2026-08-01 15:53:43,sales_2026_08_01.csv,2026-08-01 15:53:43,1,15000.0
T000388,S001,C096,P014,4,7000,2026-08-01 18:27:47,sales_2026_08_01.csv,2026-08-01 18:27:47,4,7000.0
T000389,S003,C017,P024,2,40000,2026-08-01 09:18:11,sales_2026_08_01.csv,2026-08-01 09:18:11,2,40000.0
T000390,S001,C076,P018,2,25000,2026-08-01 17:21:21,sales_2026_08_01.csv,2026-08-01 17:21:21,2,25000.0
T000391,S005,C043,P018,4,25000,2026-08-01 15:00:28,sales_2026_08_01.csv,2026-08-01 15:00:28,4,25000.0
T000392,S001,C053,P022,1,18000,2026-08-01 09:20:28,sales_2026_08_01.csv,2026-08-01 09:20:28,1,18000.0
T000393,S004,C093,P012,2,12000,2026-08-01 14:28:15,sales_2026_08_01.csv,2026-08-01 14:28:15,2,12000.0
T000394,S003,C077,P002,1,520000,2026-08-01 15:32:49,sales_2026_08_01.csv,2026-08-01 15:32:49,1,520000.0
T000395,S003,C014,P010,3,8000,2026-08-01 08:08:07,sales_2026_08_01.csv,2026-08-01 08:08:07,3,8000.0
T000396,S005,C028,P019,1,55000,2026-08-01 12:59:50,sales_2026_08_01.csv,2026-08-01 12:59:50,1,55000.0
T000397,S004,C029,P005,3,120000,2026-08-01 17:04:45,sales_2026_08_01.csv,2026-08-01 17:04:45,3,120000.0
T000398,S001,C045,P028,2,28000,2026-08-01 11:14:56,sales_2026_08_01.csv,2026-08-01 11:14:56,2,28000.0
T000399,S005,C048,P028,4,28000,2026-08-01 13:02:38,sales_2026_08_01.csv,2026-08-01 13:02:38,4,28000.0
T000400,S003,C074,P004,2,25000,2026-08-01 12:51:55,sales_2026_08_01.csv,2026-08-01 12:51:55,2,25000.0
T000401,S004,C072,P008,1,390000,2026-08-01 11:19:16,sales_2026_08_01.csv,2026-08-01 11:19:16,1,390000.0
T000402,S005,C079,P025,3,210000,2026-08-01 18:06:10,sales_2026_08_01.csv,2026-08-01 18:06:10,3,210000.0
T000403,S005,C004,P022,3,18000,2026-08-01 16:35:39,sales_2026_08_01.csv,2026-08-01 16:35:39,3,18000.0
T000404,S003,C004,P020,3,180000,2026-08-01 09:12:59,sales_2026_08_01.csv,2026-08-01 09:12:59,3,180000.0
T000405,S003,C090,P006,2,280000,2026-08-01 18:58:02,sales_2026_08_01.csv,2026-08-01 18:58:02,2,280000.0
T000406,S003,C044,P025,1,210000,2026-08-01 17:40:16,sales_2026_08_01.csv,2026-08-01 17:40:16,1,210000.0
T000407,S001,C024,P012,3,12000,2026-08-01 11:07:22,sales_2026_08_01.csv,2026-08-01 11:07:22,3,12000.0
T000408,S002,C073,P028,4,28000,2026-08-01 17:12:21,sales_2026_08_01.csv,2026-08-01 17:12:21,4,28000.0
T000409,S004,C009,P022,1,18000,2026-08-01 09:10:14,sales_2026_08_01.csv,2026-08-01 09:10:14,1,18000.0
T000410,S001,C012,P005,3,120000,2026-08-01 18:59:24,sales_2026_08_01.csv,2026-08-01 18:59:24,3,120000.0
T000411,S005,C028,P024,1,40000,2026-08-01 15:19:21,sales_2026_08_01.csv,2026-08-01 15:19:21,1,40000.0
T000412,S004,C059,P013,1,35000,2026-08-01 15:09:04,sales_2026_08_01.csv,2026-08-01 15:09:04,1,35000.0
T000413,S002,C048,P011,3,75000,2026-08-01 08:59:41,sales_2026_08_01.csv,2026-08-01 08:59:41,3,75000.0
T000414,S003,C100,P010,3,8000,2026-08-01 17:52:02,sales_2026_08_01.csv,2026-08-01 17:52:02,3,8000.0
T000415,S005,C011,P019,4,55000,2026-08-01 08:19:08,sales_2026_08_01.csv,2026-08-01 08:19:08,4,55000.0
T000416,S001,C020,P029,1,32000,2026-08-01 10:38:56,sales_2026_08_01.csv,2026-08-01 10:38:56,1,32000.0
T000417,S005,C007,P006,2,280000,2026-08-01 09:34:23,sales_2026_08_01.csv,2026-08-01 09:34:23,2,280000.0
T000418,S001,C035,P022,4,18000,2026-08-01 16:32:40,sales_2026_08_01.csv,2026-08-01 16:32:40,4,18000.0
T000419,S004,C063,P015,4,30000,2026-08-01 10:10:48,sales_2026_08_01.csv,2026-08-01 10:10:48,4,30000.0
T000420,S004,C054,P020,1,180000,2026-08-01 18:01:01,sales_2026_08_01.csv,2026-08-01 18:01:01,1,180000.0
T000421,S002,C097,P009,2,45000,2026-08-01 15:13:08,sales_2026_08_01.csv,2026-08-01 15:13:08,2,45000.0
T000422,S001,C045,P017,4,85000,2026-08-01 08:23:52,sales_2026_08_01.csv,2026-08-01 08:23:52,4,85000.0
T000423,S001,C037,P014,1,7000,2026-08-01 08:03:35,sales_2026_08_01.csv,2026-08-01 08:03:35,1,7000.0
T000424,S005,C063,P022,1,18000,2026-08-01 08:34:05,sales_2026_08_01.csv,2026-08-01 08:34:05,1,18000.0
T000425,S003,C006,P017,4,85000,2026-08-01 14:39:54,sales_2026_08_01.csv,2026-08-01 14:39:54,4,85000.0
T000426,S004,C077,P008,4,390000,2026-08-01 16:48:58,sales_2026_08_01.csv,2026-08-01 16:48:58,4,390000.0
T000427,S001,C027,P002,4,520000,2026-08-01 10:37:26,sales_2026_08_01.csv,2026-08-01 10:37:26,4,520000.0
T000428,S002,C099,P010,2,8000,2026-08-01 17:20:36,sales_2026_08_01.csv,2026-08-01 17:20:36,2,8000.0
T000429,S003,C038,P005,1,120000,2026-08-01 08:37:46,sales_2026_08_01.csv,2026-08-01 08:37:46,1,120000.0
T000430,S001,C001,P011,3,75000,2026-08-01 16:48:38,sales_2026_08_01.csv,2026-08-01 16:48:38,3,75000.0
T000431,S004,C023,P016,4,95000,2026-08-01 18:12:20,sales_2026_08_01.csv,2026-08-01 18:12:20,4,95000.0
T000432,S004,C069,P005,1,120000,2026-08-01 16:29:35,sales_2026_08_01.csv,2026-08-01 16:29:35,1,120000.0
T000433,S002,C065,P023,4,22000,2026-08-01 15:40:45,sales_2026_08_01.csv,2026-08-01 15:40:45,4,22000.0
