transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file
T000317,S003,C015,P024,2,40000,2026-08-01 12:10:26,sales_2026_08_01.csv
T000318,S001,C019,P015,1,30000,2026-08-01 15:32:35,sales_2026_08_01.csv
T000319,S002,C087,P025,1,210000,2026-08-01 11:15:56,sales_2026_08_01.csv
T000320,S004,C072,P024,4,40000,2026-08-01 18:26:14,sales_2026_08_01.csv
T000321,S001,C051,P012,3,12000,2026-08-01 18:04:47,sales_2026_08_01.csv
T000322,S003,C069,P001,4,450000,2026-08-01 13:17:24,sales_2026_08_01.csv
T000323,S004,C048,P004,4,25000,2026-08-01 11:36:43,sales_2026_08_01.csv
T000324,S003,C075,P022,2,18000,2026-08-01 13:53:23,sales_2026_08_01.csv
T000325,S003,C014,P013,4,35000,2026-08-01 17:20:02,sales_2026_08_01.csv
T000326,S002,C061,P022,2,18000,2026-08-01 15:10:42,sales_2026_08_01.csv
T000327,S005,C072,P001,1,450000,2026-08-01 16:50:53,sales_2026_08_01.csv
T000328,S005,C029,P011,3,75000,2026-08-01 13:51:35,sales_2026_08_01.csv
T000329,S001,C082,P021,4,10000,2026-08-01 14:57:43,sales_2026_08_01.csv
T000330,S004,C090,P027,1,18000,2026-08-01 11:10:10,sales_2026_08_01.csv
T000331,S004,C015,P010,1,8000,2026-08-01 16:05:01,sales_2026_08_01.csv
T000332,S001,C005,P005,1,120000,2026-08-01 10:13:35,sales_2026_08_01.csv
T000333,S004,C015,P010,3,8000,2026-08-01 15:38:34,sales_2026_08_01.csv
T000334,S002,C069,P004,3,25000,2026-08-01 17:28:04,sales_2026_08_01.csv
T000335,S004,C059,P005,4,120000,2026-08-01 09:27:11,sales_2026_08_01.csv
T000336,S005,C054,P012,4,12000,2026-08-01 14:45:29,sales_2026_08_01.csv
T000337,S002,C054,P019,3,55000,2026-08-01 09:02:45,sales_2026_08_01.csv
T000338,S001,C063,P021,3,10000,2026-08-01 15:58:58,sales_2026_08_01.csv
T000339,S004,C036,P020,3,180000,2026-08-01 08:55:45,sales_2026_08_01.csv
T000340,S003,C028,P002,3,520000,2026-08-01 18:17:43,sales_2026_08_01.csv
T000341,S004,C031,P015,3,30000,2026-08-01 09:30:41,sales_2026_08_01.csv
T000342,S003,C013,P028,4,28000,2026-08-01 18:32:51,sales_2026_08_01.csv
T000343,S003,C070,P022,1,18000,2026-08-01 16:48:35,sales_2026_08_01.csv
T000344,S003,C008,P029,2,32000,2026-08-01 14:31:49,sales_2026_08_01.csv
T000345,S003,C025,P013,2,35000,2026-08-01 16:36:31,sales_2026_08_01.csv
T000346,S004,C012,P004,4,25000,2026-08-01 16:44:46,sales_2026_08_01.csv
T000347,S002,C083,P022,4,18000,2026-08-01 18:24:22,sales_2026_08_01.csv
T000348,S005,C003,P021,1,10000,2026-08-01 10:47:13,sales_2026_08_01.csv
T000349,S003,C032,P002,3,520000,2026-08-01 14:29:27,sales_2026_08_01.csv
T000350,S005,C027,P005,1,120000,2026-08-01 09:02:43,sales_2026_08_01.csv
T000351,S005,C027,P003,3,15000,2026-08-01 14:46:40,sales_2026_08_01.csv
T000352,S002,C030,P019,1,55000,2026-08-01 09:53:03,sales_2026_08_01.csv
T000353,S002,C077,P011,1,75000,2026-08-01 14:12:52,sales_2026_08_01.csv
T000354,S003,C019,P001,1,450000,2026-08-01 14:17:48,sales_2026_08_01.csv
T000355,S005,C033,P005,2,120000,2026-08-01 13:07:33,sales_2026_08_01.csv
T000356,S002,C015,P026,3,30000,2026-08-01 13:44:56,sales_2026_08_01.csv
T000357,S001,C017,P022,3,18000,2026-08-01 16:24:11,sales_2026_08_01.csv
T000358,S003,C031,P001,4,450000,2026-08-01 16:47:30,sales_2026_08_01.csv
T000359,S003,C003,P019,3,55000,2026-08-01 13:24:49,sales_2026_08_01.csv
T000360,S003,C007,P006,1,280000,2026-08-01 14:35:43,sales_2026_08_01.csv
T000361,S004,C068,P005,1,120000,2026-08-01 18:14:36,sales_2026_08_01.csv
T000362,S001,C061,P004,4,25000,2026-08-01 09:19:01,sales_2026_08_01.csv
T000363,S003,C066,P015,4,30000,2026-08-01 09:17:17,sales_2026_08_01.csv
T000364,S001,C058,P019,3,55000,2026-08-01 08:57:53,sales_2026_08_01.csv
T000365,S002,C079,P017,2,85000,2026-08-01 15:14:11,sales_2026_08_01.csv
T000366,S005,C039,P002,3,520000,2026-08-01 12:36:16,sales_2026_08_01.csv
T000367,S001,C008,P015,4,30000,2026-08-01 16:31:03,sales_2026_08_01.csv
T000368,S004,C055,P016,1,95000,2026-08-01 15:23:00,sales_2026_08_01.csv
T000369,S001,C063,P022,3,18000,2026-08-01 11:40:12,sales_2026_08_01.csv
T000370,S004,C010,P023,3,22000,2026-08-01 17:52:55,sales_2026_08_01.csv
T000371,S001,C042,P029,4,32000,2026-08-01 16:23:16,sales_2026_08_01.csv
T000372,S002,C009,P020,3,180000,2026-08-01 10:58:33,sales_2026_08_01.csv
T000373,S003,C080,P005,4,120000,2026-08-01 12:00:22,sales_2026_08_01.csv
T000374,S005,C071,P021,3,10000,2026-08-01 11:27:31,sales_2026_08_01.csv
T000375,S003,C049,P023,2,22000,2026-08-01 09:44:01,sales_2026_08_01.csv
T000376,S005,C038,P020,4,180000,2026-08-01 09:37:32,sales_2026_08_01.csv
T000377,S005,C078,P015,1,30000,2026-08-01 18:17:50,sales_2026_08_01.csv
T000378,S001,C090,P014,3,7000,2026-08-01 12:49:00,sales_2026_08_01.csv
T000379,S005,C093,P004,3,25000,2026-08-01 12:12:59,sales_2026_08_01.csv
T000380,S002,C056,P028,1,28000,2026-08-01 16:01:35,sales_2026_08_01.csv
T000381,S002,C053,P015,1,30000,2026-08-01 14:04:58,sales_2026_08_01.csv
T000382,S004,C052,P011,4,75000,2026-08-01 18:17:51,sales_2026_08_01.csv
T000383,S001,C041,P014,2,7000,2026-08-01 16:34:59,sales_2026_08_01.csv
T000384,S003,C086,P014,3,7000,2026-08-01 13:16:23,sales_2026_08_01.csv
T000385,S003,C020,P009,1,45000,2026-08-01 12:08:23,sales_2026_08_01.csv
T000386,S004,C009,P022,3,18000,2026-08-01 18:51:10,sales_2026_08_01.csv
T000387,S001,C012,P003,1,15000,2026-08-01 15:53:43,sales_2026_08_01.csv
T000388,S001,C096,P014,4,7000,2026-08-01 18:27:47,sales_2026_08_01.csv
T000389,S003,C017,P024,2,40000,2026-08-01 09:18:11,sales_2026_08_01.csv
T000390,S001,C076,P018,2,25000,2026-08-01 17:21:21,sales_2026_08_01.csv
T000391,S005,C043,P018,4,25000,2026-08-01 15:00:28,sales_2026_08_01.csv
T000392,S001,C053,P022,1,18000,2026-08-01 09:20:28,sales_2026_08_01.csv
T000393,S004,C093,P012,2,12000,2026-08-01 14:28:15,sales_2026_08_01.csv
T000394,S003,C077,P002,1,520000,2026-08-01 15:32:49,sales_2026_08_01.csv
T000395,S003,C014,P010,3,8000,2026-08-01 08:08:07,sales_2026_08_01.csv
T000396,S005,C028,P019,1,55000,2026-08-01 12:59:50,sales_2026_08_01.csv
T000397,S004,C029,P005,3,120000,2026-08-01 17:04:45,sales_2026_08_01.csv
T000398,S001,C045,P028,2,28000,2026-08-01 11:14:56,sales_2026_08_01.csv
T000399,S005,C048,P028,4,28000,2026-08-01 13:02:38,sales_2026_08_01.csv
T000400,S003,C074,P004,2,25000,2026-08-01 12:51:55,sales_2026_08_01.csv
T000401,S004,C072,P008,1,390000,2026-08-01 11:19:16,sales_2026_08_01.csv
T000402,S005,C079,P025,3,210000,2026-08-01 18:06:10,sales_2026_08_01.csv
T000403,S005,C004,P022,3,18000,2026-08-01 16:35:39,sales_2026_08_01.csv
T000404,S003,C004,P020,3,180000,2026-08-01 09:12:59,sales_2026_08_01.csv
T000405,S003,C090,P006,2,280000,2026-08-01 18:58:02,sales_2026_08_01.csv
T000406,S003,C044,P025,1,210000,2026-08-01 17:40:16,sales_2026_08_01.csv
T000407,S001,C024,P012,3,12000,2026-08-01 11:07:22,sales_2026_08_01.csv
T000408,S002,C073,P028,4,28000,2026-08-01 17:12:21,sales_2026_08_01.csv
T000409,S004,C009,P022,1,18000,2026-08-01 09:10:14,sales_2026_08_01.csv
T000410,S001,C012,P005,3,120000,2026-08-01 18:59:24,sales_2026_08_01.csv
T000411,S005,C028,P024,1,40000,2026-08-01 15:19:21,sales_2026_08_01.csv
T000412,S004,C059,P013,1,35000,2026-08-01 15:09:04,sales_2026_08_01.csv
T000413,S002,C048,P011,3,75000,2026-08-01 08:59:41,sales_2026_08_01.csv
T000414,S003,C100,P010,3,8000,2026-08-01 17:52:02,sales_2026_08_01.csv
T000415,S005,C011,P019,4,55000,2026-08-01 08:19:08,sales_2026_08_01.csv
T000416,S001,C020,P029,1,32000,2026-08-01 10:38:56,sales_2026_08_01.csv
T000417,S005,C007,P006,2,280000,2026-08-01 09:34:23,sales_2026_08_01.csv
T000418,S001,C035,P022,4,18000,2026-08-01 16:32:40,sales_2026_08_01.csv
T000419,S004,C063,P015,4,30000,2026-08-01 10:10:48,sales_2026_08_01.csv
T000420,S004,C054,P020,1,180000,2026-08-01 18:01:01,sales_2026_08_01.csv
T000421,S002,C097,P009,2,45000,2026-08-01 15:13:08,sales_2026_08_01.csv
T000422,S001,C045,P017,4,85000,2026-08-01 08:23:52,sales_2026_08_01.csv
T000423,S001,C037,P014,1,7000,2026-08-01 08:03:35,sales_2026_08_01.csv
T000424,S005,C063,P022,1,18000,2026-08-01 08:34:05,sales_2026_08_01.csv
T000425,S003,C006,P017,4,85000,2026-08-01 14:39:54,sales_2026_08_01.csv
T000426,S004,C077,P008,4,390000,2026-08-01 16:48:58,sales_2026_08_01.csv
T000427,S001,C027,P002,4,520000,2026-08-01 10:37:26,sales_2026_08_01.csv
T000428,S002,C099,P010,2,8000,2026-08-01 17:20:36,sales_2026_08_01.csv
T000429,S003,C038,P005,1,120000,2026-08-01 08:37:46,sales_2026_08_01.csv
T000430,S001,C001,P011,3,75000,2026-08-01 16:48:38,sales_2026_08_01.csv
T000431,S004,C023,P016,4,95000,2026-08-01 18:12:20,sales_2026_08_01.csv
T000432,S004,C069,P005,1,120000,2026-08-01 16:29:35,sales_2026_08_01.csv
T000433,S002,C065,P023,4,22000,2026-08-01 15:40:45,sales_2026_08_01.csv
T000434,S003,C010,P018,4,25000,2026-08-01 17:13:04,sales_2026_08_01.csv
T000435,S001,C056,P013,2,35000,2026-08-01 08:26:29,sales_2026_08_01.csv
T000436,S004,C010,P001,2,450000,2026-08-01 10:13:10,sales_2026_08_01.csv
T000437,S003,C074,P028,1,28000,2026-08-01 09:22:26,sales_2026_08_01.csv
T000438,S005,C052,P014,3,7000,2026-08-01 13:32:59,sales_2026_08_01.csv
T000439,S004,C038,P023,3,22000,2026-08-01 16:11:49,sales_2026_08_01.csv
T000440,S004,C003,P004,3,25000,2026-08-01 14:55:48,sales_2026_08_01.csv
T000441,S002,C080,P011,1,75000,2026-08-01 17:21:44,sales_2026_08_01.csv
T000442,S003,C012,P015,2,30000,2026-08-01 09:42:26,sales_2026_08_01.csv
T000443,S001,C032,P014,4,7000,2026-08-01 16:04:50,sales_2026_08_01.csv
T000444,S005,C052,P014,1,7000,2026-08-01 10:07:24,sales_2026_08_01.csv
T000445,S001,C051,P017,1,85000,2026-08-01 10:58:42,sales_2026_08_01.csv
T000446,S003,C096,P028,1,28000,2026-08-01 15:48:32,sales_2026_08_01.csv
T000447,S002,C043,P011,3,75000,2026-08-01 18:46:56,sales_2026_08_01.csv
T000448,S002,C010,P025,3,210000,2026-08-01 14:43:37,sales_2026_08_01.csv
T000449,S001,C068,P017,3,85000,2026-08-01 08:35:58,sales_2026_08_01.csv
T000450,S002,C100,P017,1,85000,2026-08-01 14:46:45,sales_2026_08_01.csv
T000451,S003,C094,P012,1,12000,2026-08-01 08:27:57,sales_2026_08_01.csv
T000452,S002,C031,P027,1,18000,2026-08-01 17:43:32,sales_2026_08_01.csv
T000453,S002,C033,P004,2,25000,2026-08-01 15:48:19,sales_2026_08_01.csv
T000454,S002,C078,P007,2,165000,2026-08-01 09:54:15,sales_2026_08_01.csv
T000455,S001,C023,P005,2,120000,2026-08-01 09:00:32,sales_2026_08_01.csv
T000456,S004,C060,P025,4,210000,2026-08-01 10:01:07,sales_2026_08_01.csv
T000457,S005,C098,P025,2,210000,2026-08-01 18:46:49,sales_2026_08_01.csv
T000458,S004,C088,P019,3,55000,2026-08-01 13:02:39,sales_2026_08_01.csv
T000459,S005,C083,P030,3,50000,2026-08-01 16:37:29,sales_2026_08_01.csv
T000460,S005,C042,P021,2,10000,2026-08-01 15:00:01,sales_2026_08_01.csv
T000461,S003,C020,P028,4,28000,2026-08-01 14:17:47,sales_2026_08_01.csv
T000462,S001,C061,P015,2,30000,2026-08-01 09:35:47,sales_2026_08_01.csv
T000463,S003,C036,P015,1,30000,2026-08-01 18:24:22,sales_2026_08_01.csv
T000464,S001,C046,P019,3,55000,2026-08-01 11:18:53,sales_2026_08_01.csv
T000465,S001,C040,P017,2,85000,2026-08-01 14:21:29,sales_2026_08_01.csv
T000466,S004,C005,P015,3,30000,2026-08-01 15:41:51,sales_2026_08_01.csv
T000467,S003,C037,P002,2,520000,2026-08-01 15:08:29,sales_2026_08_01.csv
T000468,S001,C079,P003,2,15000,2026-08-01 18:20:47,sales_2026_08_01.csv
T000469,S005,C050,P020,1,180000,2026-08-01 09:37:58,sales_2026_08_01.csv
T000470,S005,C071,P015,2,30000,2026-08-01 13:35:30,sales_2026_08_01.csv
T000471,S001,C058,P026,3,30000,2026-08-01 12:26:39,sales_2026_08_01.csv
T000472,S005,C084,P030,4,50000,2026-08-01 13:12:57,sales_2026_08_01.csv
T000473,S003,C078,P007,1,165000,2026-08-01 09:18:41,sales_2026_08_01.csv
T000474,S005,C020,P016,4,95000,2026-08-01 09:28:30,sales_2026_08_01.csv
T000475,S004,C014,P002,4,520000,2026-08-01 11:03:31,sales_2026_08_01.csv
T000476,S003,C092,P026,1,30000,2026-08-01 11:21:06,sales_2026_08_01.csv
T000477,S005,C083,P003,3,15000,2026-08-01 12:42:24,sales_2026_08_01.csv
T000478,S001,C032,P006,4,280000,2026-08-01 14:43:15,sales_2026_08_01.csv
T000479,S004,C057,P023,2,22000,2026-08-01 14:58:51,sales_2026_08_01.csv
T000480,S005,C079,P017,4,85000,2026-08-01 12:31:47,sales_2026_08_01.csv
T000481,S003,C048,P006,1,280000,2026-08-01 12:29:47,sales_2026_08_01.csv
T000482,S003,C050,P030,4,50000,2026-08-01 10:23:38,sales_2026_08_01.csv
T000483,S003,C087,P014,4,7000,2026-08-01 14:28:16,sales_2026_08_01.csv
T000484,S001,C081,P020,3,180000,2026-08-01 11:29:14,sales_2026_08_01.csv
T000485,S003,C009,P021,4,10000,2026-08-01 08:23:47,sales_2026_08_01.csv
T000486,S001,C072,P011,2,75000,2026-08-01 12:36:08,sales_2026_08_01.csv
T000487,S004,C037,P022,2,18000,2026-08-01 13:12:55,sales_2026_08_01.csv
T000488,S005,C020,P009,1,45000,2026-08-01 10:28:53,sales_2026_08_01.csv
T000489,S001,C075,P011,1,75000,2026-08-01 14:17:49,sales_2026_08_01.csv
T000490,S002,C045,P022,2,18000,2026-08-01 14:13:24,sales_2026_08_01.csv
T000491,S004,C017,P010,3,8000,2026-08-01 15:43:19,sales_2026_08_01.csv
T000492,S001,C040,P020,3,180000,2026-08-01 15:07:38,sales_2026_08_01.csv
T000493,S004,C083,P018,3,25000,2026-08-01 15:10:36,sales_2026_08_01.csv
T000494,S003,C017,P026,3,30000,2026-08-01 11:28:42,sales_2026_08_01.csv
T000495,S005,C012,P022,1,18000,2026-08-01 16:39:42,sales_2026_08_01.csv
T000496,S004,C066,P021,2,10000,2026-08-01 14:02:26,sales_2026_08_01.csv
T000497,S001,C047,P012,1,12000,2026-08-01 12:44:44,sales_2026_08_01.csv
T000498,S002,C028,P010,3,8000,2026-08-01 14:53:10,sales_2026_08_01.csv
T000499,S004,C025,P011,3,75000,2026-08-01 11:58:02,sales_2026_08_01.csv
T000500,S002,C020,P008,4,390000,2026-08-01 13:38:24,sales_2026_08_01.csv
T000501,S003,C013,P003,4,15000,2026-08-01 16:06:13,sales_2026_08_01.csv
T000502,S005,C095,P017,3,85000,2026-08-01 17:45:01,sales_2026_08_01.csv
T000503,S005,C005,P029,1,32000,2026-08-01 18:07:53,sales_2026_08_01.csv
T000504,S003,C099,P022,4,18000,2026-08-01 13:32:23,sales_2026_08_01.csv
T000505,S002,C077,P020,3,180000,2026-08-01 13:43:22,sales_2026_08_01.csv
T000506,S002,C021,P013,2,35000,2026-08-01 16:47:54,sales_2026_08_01.csv
T000507,S005,C022,P006,1,280000,2026-08-01 11:27:32,sales_2026_08_01.csv
T000508,S004,C006,P024,3,40000,2026-08-01 17:12:40,sales_2026_08_01.csv
T000509,S003,C087,P014,2,7000,2026-08-01 13:26:08,sales_2026_08_01.csv
T000510,S002,C057,P024,1,40000,2026-08-01 09:16:27,sales_2026_08_01.csv
T000511,S003,C097,P020,1,180000,2026-08-01 08:47:33,sales_2026_08_01.csv
T000512,S004,C030,P024,4,40000,2026-08-01 17:15:42,sales_2026_08_01.csv
T000513,S002,C040,P018,4,25000,2026-08-01 08:36:40,sales_2026_08_01.csv
T000514,S004,C025,P026,1,30000,2026-08-01 11:05:12,sales_2026_08_01.csv
T000515,S005,C057,P012,3,12000,2026-08-01 11:40:31,sales_2026_08_01.csv
T000516,S003,C100,P015,2,30000,2026-08-01 09:54:10,sales_2026_08_01.csv
T000517,S005,C068,P013,3,35000,2026-08-01 11:27:10,sales_2026_08_01.csv
T000518,S002,C026,P014,1,7000,2026-08-01 16:10:10,sales_2026_08_01.csv
T000519,S005,C018,P026,4,30000,2026-08-01 08:09:41,sales_2026_08_01.csv
T000520,S003,C007,P028,2,28000,2026-08-01 17:05:56,sales_2026_08_01.csv
T000521,S004,C048,P021,3,10000,2026-08-01 17:25:19,sales_2026_08_01.csv
T000522,S001,C092,P018,2,25000,2026-08-01 12:05:41,sales_2026_08_01.csv
T000523,S005,C016,P028,3,28000,2026-08-01 09:41:23,sales_2026_08_01.csv
T000524,S001,C098,P010,1,8000,2026-08-01 14:36:33,sales_2026_08_01.csv
T000525,S003,C058,P006,3,280000,2026-08-01 09:18:59,sales_2026_08_01.csv
T000526,S005,C019,P029,3,32000,2026-08-01 12:00:50,sales_2026_08_01.csv
T000527,S004,C012,P027,3,18000,2026-08-01 18:32:33,sales_2026_08_01.csv
T000528,S002,C058,P030,1,50000,2026-08-01 18:57:00,sales_2026_08_01.csv
T000529,S003,C004,P029,2,32000,2026-08-01 16:29:35,sales_2026_08_01.csv
T000530,S001,C051,P014,2,7000,2026-08-01 11:25:14,sales_2026_08_01.csv
T000531,S003,C031,P017,4,85000,2026-08-01 15:33:51,sales_2026_08_01.csv
T000532,S001,C048,P013,1,35000,2026-08-01 15:45:34,sales_2026_08_01.csv
T000533,S001,C041,P008,4,390000,2026-08-01 12:15:58,sales_2026_08_01.csv
T000534,S001,C092,P030,4,50000,2026-08-01 15:02:59,sales_2026_08_01.csv
T000535,S003,C019,P021,2,10000,2026-08-01 08:07:04,sales_2026_08_01.csv
T000536,S001,C037,P005,3,120000,2026-08-01 10:17:58,sales_2026_08_01.csv
T000537,S004,C090,P030,4,50000,2026-08-01 13:46:33,sales_2026_08_01.csv
T000538,S002,C098,P027,2,18000,2026-08-01 09:48:04,sales_2026_08_01.csv
T000539,S004,C058,P023,3,22000,2026-08-01 09:49:29,sales_2026_08_01.csv
T000540,S001,C011,P020,2,180000,2026-08-01 17:11:57,sales_2026_08_01.csv
T000541,S003,C028,P001,4,450000,2026-08-01 18:52:49,sales_2026_08_01.csv
T000542,S002,C071,P027,4,18000,2026-08-01 14:06:56,sales_2026_08_01.csv
T000543,S005,C068,P024,1,40000,2026-08-01 17:13:47,sales_2026_08_01.csv
T000544,S001,C100,P014,4,7000,2026-08-01 18:53:36,sales_2026_08_01.csv
T000545,S002,C039,P010,3,8000,2026-08-01 09:33:27,sales_2026_08_01.csv
T000546,S001,C031,P004,3,25000,2026-08-01 12:55:50,sales_2026_08_01.csv
T000547,S005,C059,P014,4,7000,2026-08-01 12:19:05,sales_2026_08_01.csv
T000548,S001,C064,P003,2,15000,2026-08-01 08:52:49,sales_2026_08_01.csv
T000549,S005,C003,P020,4,180000,2026-08-01 16:18:31,sales_2026_08_01.csv
T000550,S005,C074,P021,1,10000,2026-08-01 12:46:17,sales_2026_08_01.csv
T000551,S002,C038,P008,2,390000,2026-08-01 13:09:45,sales_2026_08_01.csv
T000552,S001,C079,P014,4,7000,2026-08-01 09:39:26,sales_2026_08_01.csv
T000553,S002,C074,P012,2,12000,2026-08-01 09:59:24,sales_2026_08_01.csv
T000554,S002,C086,P014,1,7000,2026-08-01 17:58:41,sales_2026_08_01.csv
T000555,S001,C068,P022,4,18000,2026-08-01 08:29:28,sales_2026_08_01.csv
T000556,S001,C068,P012,3,12000,2026-08-01 10:33:40,sales_2026_08_01.csv
T000557,S005,C065,P018,1,25000,2026-08-01 11:12:45,sales_2026_08_01.csv
T000558,S001,C050,P018,1,25000,2026-08-01 13:23:31,sales_2026_08_01.csv
T000559,S004,C006,P028,4,28000,2026-08-01 14:27:03,sales_2026_08_01.csv
T000560,S004,C048,P021,3,10000,2026-08-01 13:25:34,sales_2026_08_01.csv
T000561,S001,C046,P009,1,45000,2026-08-01 08:55:30,sales_2026_08_01.csv
T000562,S001,C045,P026,2,30000,2026-08-01 10:40:49,sales_2026_08_01.csv
T000563,S001,C099,P008,4,390000,2026-08-01 17:16:46,sales_2026_08_01.csv
T000564,S003,C018,P019,4,55000,2026-08-01 15:00:48,sales_2026_08_01.csv
T000565,S003,C070,P002,3,520000,2026-08-01 15:08:26,sales_2026_08_01.csv
T000566,S002,C100,P011,2,75000,2026-08-01 15:22:20,sales_2026_08_01.csv
T000567,S004,C090,P022,4,18000,2026-08-01 16:23:30,sales_2026_08_01.csv
T000568,S002,C018,P016,3,95000,2026-08-01 08:38:21,sales_2026_08_01.csv
T000569,S004,C005,P003,3,15000,2026-08-01 12:01:57,sales_2026_08_01.csv
T000570,S002,C006,P010,3,8000,2026-08-01 13:56:05,sales_2026_08_01.csv
T000571,S002,C006,P026,4,30000,2026-08-01 11:43:22,sales_2026_08_01.csv
T000572,S003,C066,P011,4,75000,2026-08-01 17:17:21,sales_2026_08_01.csv
T000573,S005,C061,P013,2,35000,2026-08-01 13:18:29,sales_2026_08_01.csv
T000574,S001,C097,P009,3,45000,2026-08-01 16:27:17,sales_2026_08_01.csv
T000575,S002,C037,P021,3,10000,2026-08-01 17:22:19,sales_2026_08_01.csv
T000576,S001,C084,P012,2,12000,2026-08-01 13:33:09,sales_2026_08_01.csv
T000577,S003,C016,P011,2,75000,2026-08-01 18:00:18,sales_2026_08_01.csv
T000578,S003,C056,P026,2,30000,2026-08-01 14:27:30,sales_2026_08_01.csv
T000579,S004,C096,P029,1,32000,2026-08-01 17:21:10,sales_2026_08_01.csv
T000580,S004,C044,P015,2,30000,2026-08-01 11:44:47,sales_2026_08_01.csv
T000581,S004,C089,P006,3,280000,2026-08-01 13:29:13,sales_2026_08_01.csv
T000582,S003,C067,P016,4,95000,2026-08-01 13:50:43,sales_2026_08_01.csv
T000583,S001,C094,P009,3,45000,2026-08-01 09:09:17,sales_2026_08_01.csv
T000584,S001,C056,P014,1,7000,2026-08-01 12:23:02,sales_2026_08_01.csv
T000585,S002,C070,P020,4,180000,2026-08-01 18:05:26,sales_2026_08_01.csv
T000586,S003,C014,P010,3,8000,2026-08-01 14:56:20,sales_2026_08_01.csv
T000587,S003,C085,P003,2,15000,2026-08-01 09:57:09,sales_2026_08_01.csv
T000588,S003,C058,P010,1,8000,2026-08-01 11:43:38,sales_2026_08_01.csv
T000589,S004,C022,P020,2,180000,2026-08-01 10:06:27,sales_2026_08_01.csv
T000590,S004,C045,P023,2,22000,2026-08-01 08:16:22,sales_2026_08_01.csv
T000591,S001,C094,P015,3,30000,2026-08-01 18:12:07,sales_2026_08_01.csv
T000592,S003,C079,P028,3,28000,2026-08-01 12:55:49,sales_2026_08_01.csv
T000593,S003,C082,P014,2,7000,2026-08-01 11:22:58,sales_2026_08_01.csv
T000594,S001,C010,P026,1,30000,2026-08-01 14:34:59,sales_2026_08_01.csv
T000595,S004,C047,P022,3,18000,2026-08-01 08:04:49,sales_2026_08_01.csv
T000596,S002,C004,P017,2,85000,2026-08-01 11:03:29,sales_2026_08_01.csv
T000597,S005,C087,P005,1,120000,2026-08-01 15:44:00,sales_2026_08_01.csv
T000598,S004,C005,P026,3,30000,2026-08-01 14:58:17,sales_2026_08_01.csv
T000599,S001,C031,P005,3,120000,2026-08-01 18:47:59,sales_2026_08_01.csv
T000600,S003,C047,P025,4,210000,2026-08-01 14:49:26,sales_2026_08_01.csv
T000601,S005,C005,P013,4,35000,2026-08-01 13:15:09,sales_2026_08_01.csv
T000602,S002,C087,P020,4,180000,2026-08-01 16:22:32,sales_2026_08_01.csv
T000603,S003,C048,P015,3,30000,2026-08-01 17:56:11,sales_2026_08_01.csv
T000604,S001,C074,P015,3,30000,2026-08-01 15:55:39,sales_2026_08_01.csv
T000605,S005,C047,P005,2,120000,2026-08-01 18:35:43,sales_2026_08_01.csv
T000606,S003,C084,P013,3,35000,2026-08-01 16:36:07,sales_2026_08_01.csv
T000607,S002,C015,P009,2,45000,2026-08-01 17:32:05,sales_2026_08_01.csv
T000608,S002,C064,P001,1,450000,2026-08-01 09:15:18,sales_2026_08_01.csv
T000609,S004,C072,P017,3,85000,2026-08-01 16:03:23,sales_2026_08_01.csv
T000610,S003,C100,P004,4,25000,2026-08-01 12:50:27,sales_2026_08_01.csv
T000611,S004,C028,P009,3,45000,2026-08-01 14:05:02,sales_2026_08_01.csv
T000612,S003,C089,P020,4,180000,2026-08-01 15:11:42,sales_2026_08_01.csv
T000613,S004,C026,P030,2,50000,2026-08-01 18:40:04,sales_2026_08_01.csv
T000614,S002,C010,P004,1,25000,2026-08-01 18:49:49,sales_2026_08_01.csv
T000615,S002,C092,P015,1,30000,2026-08-01 11:10:13,sales_2026_08_01.csv
T000616,S001,C088,P015,4,30000,2026-08-01 16:04:16,sales_2026_08_01.csv
T000617,S003,C086,P028,4,28000,2026-08-01 16:14:59,sales_2026_08_01.csv
T000618,S001,C071,P012,3,12000,2026-08-01 11:48:41,sales_2026_08_01.csv
T000619,S003,C039,P018,1,25000,2026-08-01 09:21:45,sales_2026_08_01.csv
T000620,S002,C092,P028,2,28000,2026-08-01 08:27:01,sales_2026_08_01.csv
T000621,S002,C047,P023,3,22000,2026-08-01 16:33:02,sales_2026_08_01.csv
T000622,S002,C016,P017,4,85000,2026-08-01 13:23:12,sales_2026_08_01.csv
T000623,S002,C031,P007,4,165000,2026-08-01 18:50:27,sales_2026_08_01.csv
